19385	vernacular	2066	1314	0.05	257	193	42	91	90	335	196	859	2.07	1.50	0.33	0.72	0.76	2.66	1.61	7.17
19395	bahrain	2063	901	1.00	263	422	39	292	30	231	435	351	2.12	3.28	0.30	2.31	0.25	1.83	3.57	2.93
19405	georgian	2060	1002	1.00	168	196	42	142	171	317	608	416	1.35	1.52	0.33	1.13	1.45	2.51	4.99	3.47
19415	lacey	2059	702	0.98	165	138	409	195	539	229	235	139	1.33	1.07	3.19	1.55	4.56	1.82	1.93	1.16
19425	rarity	2057	1738	0.09	213	361	111	89	166	420	385	312	1.71	2.81	0.87	0.71	1.40	3.33	3.16	2.60
19435	excessively	2054	1828	0.02	299	375	47	123	202	347	161	500	2.41	2.92	0.37	0.98	1.71	2.75	1.32	4.17
19445	loyola	2052	1169	1.00	152	107	25	138	68	380	1040	142	1.22	0.83	0.20	1.09	0.57	3.01	8.54	1.19
19455	unmarked	2051	1673	0.05	108	120	204	164	700	277	307	162	0.87	0.93	1.59	1.30	5.92	2.20	2.52	1.35
19465	baggy	2049	1732	0.05	122	119	119	108	851	387	281	61	0.98	0.93	0.93	0.86	7.19	3.07	2.31	0.51
19475	chronological	2048	1518	0.04	210	339	32	81	96	219	144	927	1.69	2.64	0.25	0.64	0.81	1.74	1.18	7.74
19485	assuring	2046	1902	0.04	240	268	39	146	261	286	260	542	1.93	2.08	0.30	1.16	2.21	2.27	2.14	4.52
19495	transmitting	2045	1599	0.05	142	388	284	124	237	341	118	408	1.14	3.02	2.22	0.98	2.00	2.70	0.97	3.41
19505	aziz	2042	751	1.00	91	127	122	605	215	287	386	203	0.73	0.99	0.95	4.80	1.82	2.28	3.17	1.69
19515	twitch	2041	1476	0.21	97	179	246	59	939	353	113	45	0.78	1.39	1.92	0.47	7.94	2.80	0.93	0.38
19525	all-out	2039	1870	0.02	209	227	140	345	118	428	405	164	1.68	1.76	1.09	2.74	1.00	3.39	3.33	1.37
19535	tacos	2038	1213	0.17	256	122	424	98	150	454	498	29	2.06	0.95	3.31	0.78	1.27	3.60	4.09	0.24
19545	customize	2035	1607	0.14	538	470	25	66	17	632	150	137	4.33	3.65	0.20	0.52	0.14	5.01	1.23	1.14
19555	fa	2033	1028	0.67	269	306	384	91	233	136	83	531	2.16	2.38	3.00	0.72	1.97	1.08	0.68	4.43
19565	oversaw	2031	1877	0.01	179	272	34	169	78	372	708	219	1.44	2.11	0.27	1.34	0.66	2.95	5.82	1.83
19575	shelton	2029	1033	0.99	178	220	133	261	87	389	626	135	1.43	1.71	1.04	2.07	0.74	3.09	5.14	1.13
19585	suzuki	2028	860	1.00	413	147	81	46	125	376	479	361	3.32	1.14	0.63	0.36	1.06	2.98	3.93	3.01
19595	to-do	2026	1511	0.08	460	453	150	114	156	473	178	42	3.70	3.52	1.17	0.90	1.32	3.75	1.46	0.35
19605	declarations	2023	1536	0.04	271	552	28	170	124	187	211	480	2.18	4.29	0.22	1.35	1.05	1.48	1.73	4.01
19615	ethically	2022	1591	0.05	377	341	81	242	47	240	195	493	3.03	2.65	0.63	1.92	0.40	1.90	1.60	4.12
19625	strangest	2021	1845	0.07	173	199	394	270	444	263	208	69	1.39	1.55	3.08	2.14	3.75	2.09	1.71	0.58
19635	giggled	2019	1615	0.00	75	157	25	28	1537	118	61	18	0.60	1.22	0.20	0.22	12.99	0.94	0.50	0.15
19645	perplexed	2018	1788	0.09	228	336	39	117	641	235	228	194	1.83	2.61	0.30	0.93	5.42	1.86	1.87	1.62
19655	parable	2016	1186	0.11	274	505	46	67	141	386	133	464	2.21	3.93	0.36	0.53	1.19	3.06	1.09	3.87
19665	bouts	2014	1678	0.02	295	225	80	104	266	463	343	238	2.37	1.75	0.62	0.82	2.25	3.67	2.82	1.99
19675	corona	2013	1017	0.62	143	282	124	60	289	469	453	193	1.15	2.19	0.97	0.48	2.44	3.72	3.72	1.61
19685	rundown	2012	1883	0.10	221	194	132	371	278	355	423	38	1.78	1.51	1.03	2.94	2.35	2.82	3.47	0.32
19695	y'know	2011	900	0.39	337	211	703	36	645	52	23	2	2.71	1.64	5.49	0.29	5.45	0.41	0.19	0.02
19705	beak	2007	1282	0.08	148	163	280	51	899	271	79	116	1.19	1.27	2.19	0.40	7.60	2.15	0.65	0.97
19715	autobiographical	2005	1380	0.05	121	247	43	189	132	337	269	666	0.97	1.92	0.34	1.50	1.12	2.67	2.21	5.56
19725	mutants	2004	649	0.10	121	456	688	11	107	130	46	444	0.97	3.55	5.37	0.09	0.90	1.03	0.38	3.71
19735	atf	2002	637	0.99	192	412	278	526	59	112	268	153	1.55	3.20	2.17	4.17	0.50	0.89	2.20	1.28
19745	troupe	2001	1392	0.08	130	205	108	87	334	295	687	152	1.05	1.59	0.84	0.69	2.82	2.34	5.64	1.27
19755	robbers	1999	1410	0.06	177	240	375	208	344	213	325	102	1.42	1.87	2.93	1.65	2.91	1.69	2.67	0.85
19765	saturation	1997	1290	0.05	275	348	63	111	68	249	174	709	2.21	2.71	0.49	0.88	0.57	1.97	1.43	5.92
19775	alluded	1995	1864	0.00	342	311	26	472	98	168	142	435	2.75	2.42	0.20	3.74	0.83	1.33	1.17	3.63
19785	comedies	1993	1501	0.04	218	307	93	248	102	326	533	162	1.75	2.39	0.73	1.97	0.86	2.59	4.38	1.35
19795	fairs	1992	1368	0.10	295	222	70	142	127	430	393	313	2.37	1.73	0.55	1.13	1.07	3.41	3.23	2.61
19805	remodeling	1991	1310	0.10	200	181	138	65	108	396	521	368	1.61	1.41	1.08	0.52	0.91	3.14	4.28	3.07
19815	kinder	1989	1604	0.25	238	217	155	220	270	350	371	168	1.92	1.69	1.21	1.74	2.28	2.78	3.05	1.40
19825	liberate	1988	1702	0.04	250	250	182	289	151	300	209	354	2.01	1.94	1.42	2.29	1.28	2.38	1.72	2.96
19835	detriment	1986	1820	0.00	433	370	50	176	46	204	261	446	3.48	2.88	0.39	1.40	0.39	1.62	2.14	3.72
19845	triumphs	1985	1834	0.04	217	301	104	141	156	443	362	261	1.75	2.34	0.81	1.12	1.32	3.51	2.97	2.18
19855	kinetic	1982	1160	0.11	271	464	97	71	125	330	146	477	2.18	3.61	0.76	0.56	1.06	2.62	1.20	3.98
19865	mcguire	1981	799	0.99	89	95	229	290	85	327	539	322	0.72	0.74	1.79	2.30	0.72	2.59	4.43	2.69
19875	judas	1979	889	0.98	398	436	411	92	183	158	145	156	3.20	3.39	3.21	0.73	1.55	1.25	1.19	1.30
19885	feral	1978	1241	0.11	205	197	104	43	775	291	220	128	1.65	1.53	0.81	0.34	6.55	2.31	1.81	1.07
19895	caricature	1977	1630	0.04	289	251	48	199	187	380	236	386	2.33	1.95	0.37	1.58	1.58	3.01	1.94	3.22
19905	soups	1976	1406	0.08	176	153	51	46	119	715	670	46	1.42	1.19	0.40	0.36	1.01	5.67	5.50	0.38
19915	roundup	1974	1287	0.41	360	295	59	160	52	581	365	85	2.90	2.29	0.46	1.27	0.44	4.61	3.00	0.71
19925	catchy	1972	1695	0.08	330	442	282	146	106	299	261	72	2.66	3.44	2.20	1.16	0.90	2.37	2.14	0.60
19935	heterogeneous	1971	1386	0.03	105	229	5	24	20	102	33	1453	0.85	1.78	0.04	0.19	0.17	0.81	0.27	12.13
19945	milieu	1969	1521	0.03	157	177	33	45	115	239	145	1058	1.26	1.38	0.26	0.36	0.97	1.90	1.19	8.83
19955	millennials	1967	859	0.42	217	243	36	254	1	552	489	175	1.75	1.89	0.28	2.01	0.01	4.38	4.02	1.46
19965	allotted	1965	1733	0.00	227	277	54	95	243	323	239	507	1.83	2.15	0.42	0.75	2.05	2.56	1.96	4.23
19975	grilling	1963	1318	0.11	115	127	131	286	136	647	494	12	0.93	0.99	1.02	2.27	1.15	5.13	4.06	0.10
19985	mckinney	1962	828	1.00	116	129	140	223	35	221	910	188	0.93	1.00	1.09	1.77	0.30	1.75	7.47	1.57
19995	proponent	1961	1778	0.00	360	335	31	180	34	308	360	352	2.90	2.60	0.24	1.43	0.29	2.44	2.96	2.94
20005	muzzle	1960	1422	0.05	132	136	173	89	873	397	104	53	1.06	1.06	1.35	0.71	7.38	3.15	0.85	0.44
20015	nuance	1958	1720	0.05	404	309	60	185	179	308	254	259	3.25	2.40	0.47	1.47	1.51	2.44	2.09	2.16
20025	detractors	1956	1755	0.06	300	267	20	173	60	362	525	245	2.41	2.08	0.16	1.37	0.51	2.87	4.31	2.05
20035	bergman	1954	739	0.99	83	246	130	105	352	238	376	423	0.67	1.91	1.02	0.83	2.97	1.89	3.09	3.53
20045	conduit	1953	1497	0.06	265	189	331	107	187	290	228	349	2.13	1.47	2.58	0.85	1.58	2.30	1.87	2.91
20055	unaffected	1952	1723	0.01	226	329	79	87	243	271	193	524	1.82	2.56	0.62	0.69	2.05	2.15	1.59	4.37
20065	hiked	1950	1606	0.01	133	121	76	106	554	617	283	59	1.07	0.94	0.59	0.84	4.68	4.89	2.32	0.49
20075	margarine	1949	875	0.03	68	106	49	44	93	1234	315	40	0.55	0.82	0.38	0.35	0.79	9.79	2.59	0.33
20085	clarifying	1947	1722	0.07	347	303	49	129	71	242	128	676	2.79	2.36	0.38	1.02	0.60	1.92	1.05	5.64
20095	wharton	1947	1046	0.99	150	219	135	139	206	380	460	246	1.21	1.70	1.05	1.10	1.74	3.01	3.78	2.05
20105	rentals	1945	1441	0.11	260	285	102	70	108	424	644	52	2.09	2.22	0.80	0.55	0.91	3.36	5.29	0.43
20115	plugin	1943	569	0.11	1030	864	0	0	0	27	1	21	8.29	6.72	0.00	0.00	0.00	0.21	0.01	0.18
20125	forwarded	1941	1586	0.01	342	427	107	113	170	214	308	258	2.75	3.32	0.84	0.90	1.44	1.70	2.53	2.15
20135	semblance	1940	1759	0.02	308	287	87	132	369	240	213	304	2.48	2.23	0.68	1.05	3.12	1.90	1.75	2.54
20145	nuke	1938	1065	0.17	593	450	338	131	225	127	62	11	4.77	3.50	2.64	1.04	1.90	1.01	0.51	0.09
20155	scrutinized	1937	1824	0.00	196	201	41	195	304	270	383	347	1.58	1.56	0.32	1.55	2.57	2.14	3.15	2.90
20165	foggy	1935	1588	0.21	183	199	168	106	656	285	267	48	1.47	1.55	1.31	0.84	5.54	2.26	2.19	0.40
20175	generalizations	1934	1309	0.04	318	314	10	64	44	117	74	993	2.56	2.44	0.08	0.51	0.37	0.93	0.61	8.29
20185	acclaim	1932	1778	0.04	201	297	36	158	99	473	480	188	1.62	2.31	0.28	1.25	0.84	3.75	3.94	1.57
20195	odors	1930	1269	0.03	86	235	40	65	503	434	130	435	0.69	1.83	0.31	0.52	4.25	3.44	1.07	3.63
20205	rigs	1928	1251	0.04	294	185	142	132	217	510	376	69	2.37	1.44	1.11	1.05	1.83	4.04	3.09	0.58
20215	wrinkle	1927	1610	0.16	196	159	196	228	398	448	224	67	1.58	1.24	1.53	1.81	3.36	3.55	1.84	0.56
20225	universes	1925	918	0.07	307	521	128	53	328	340	61	185	2.47	4.05	1.00	0.42	2.77	2.70	0.50	1.54
20235	calamity	1923	1638	0.10	289	428	110	164	230	284	236	182	2.33	3.33	0.86	1.30	1.94	2.25	1.94	1.52
20245	celsius	1921	1042	0.98	187	241	98	94	90	377	105	729	1.50	1.87	0.77	0.75	0.76	2.99	0.86	6.09
20255	brunt	1919	1720	0.10	253	248	163	285	163	267	329	211	2.04	1.93	1.27	2.26	1.38	2.12	2.70	1.76
20265	melon	1917	1179	0.13	84	95	284	67	405	582	275	120	0.68	0.74	2.22	0.53	3.42	4.62	2.26	1.00
20275	glimpsed	1916	1656	0.01	55	91	37	24	1023	388	145	150	0.44	0.71	0.29	0.19	8.65	3.08	1.19	1.25
20285	reptiles	1915	1166	0.07	112	321	264	51	202	461	213	284	0.90	2.50	2.06	0.40	1.71	3.66	1.75	2.37
20295	futuristic	1913	1627	0.03	281	288	78	102	144	575	323	122	2.26	2.24	0.61	0.81	1.22	4.56	2.65	1.02
20305	powerpoint	1911	1111	0.95	376	544	43	37	39	337	144	390	3.03	4.23	0.34	0.29	0.33	2.67	1.18	3.26
20315	selena	1909	529	0.98	394	204	206	280	404	131	191	99	3.17	1.59	1.61	2.22	3.41	1.04	1.57	0.83
20325	motorcycles	1907	1412	0.08	230	197	157	161	272	391	404	79	1.85	1.53	1.23	1.28	2.30	3.10	3.32	0.66
20335	schiff	1906	751	1.00	151	152	107	789	24	282	275	126	1.22	1.18	0.84	6.26	0.20	2.24	2.26	1.05
20345	commencement	1904	1282	0.07	137	353	78	308	123	231	377	297	1.10	2.74	0.61	2.44	1.04	1.83	3.10	2.48
20355	darts	1903	1361	0.08	138	185	305	87	657	299	176	56	1.11	1.44	2.38	0.69	5.55	2.37	1.45	0.47
20365	cis	1901	500	0.60	562	275	28	27	11	105	78	815	4.52	2.14	0.22	0.21	0.09	0.83	0.64	6.80
20375	colours	1899	1228	0.07	603	509	235	0	179	227	9	137	4.85	3.96	1.83	0.00	1.51	1.80	0.07	1.14
20385	diver	1898	1144	0.18	142	109	250	218	333	411	262	169	1.14	0.85	1.95	1.73	2.81	3.26	2.15	1.41
20395	approves	1896	1667	0.04	257	347	101	202	104	202	497	186	2.07	2.70	0.79	1.60	0.88	1.60	4.08	1.55
20405	fundamentalism	1894	1124	0.11	325	244	13	180	16	321	185	610	2.62	1.90	0.10	1.43	0.14	2.55	1.52	5.09
20415	dismayed	1892	1751	0.04	233	228	36	155	362	294	412	170	1.88	1.77	0.28	1.23	3.06	2.33	3.38	1.42
20425	wide-ranging	1892	1787	0.02	154	295	10	137	27	373	443	453	1.24	2.29	0.08	1.09	0.23	2.96	3.64	3.78
20435	kayak	1890	893	0.21	146	127	96	132	172	727	457	33	1.18	0.99	0.75	1.05	1.45	5.77	3.75	0.28
20445	winslow	1889	659	0.95	72	313	301	57	303	407	271	99	0.58	2.43	2.35	0.45	2.56	3.23	2.23	0.83
20455	socialize	1888	1643	0.05	357	258	139	141	121	293	247	320	2.87	2.01	1.09	1.12	1.02	2.32	2.03	2.67
20465	quilts	1886	905	0.14	159	125	23	76	532	587	351	32	1.28	0.97	0.18	0.60	4.50	4.66	2.88	0.27
20475	opting	1884	1711	0.07	374	281	16	122	85	410	364	231	3.01	2.18	0.12	0.97	0.72	3.25	2.99	1.93
20485	summons	1882	1463	0.04	141	357	193	68	531	222	172	195	1.13	2.78	1.51	0.54	4.49	1.76	1.41	1.63
20495	collage	1880	1317	0.10	215	240	87	59	209	426	274	370	1.73	1.87	0.68	0.47	1.77	3.38	2.25	3.09
20505	world-herald	1879	471	1.00	8	12	0	1	1	15	1836	6	0.06	0.09	0.00	0.01	0.01	0.12	15.08	0.05
20515	rung	1878	1568	0.03	168	175	202	140	578	285	207	121	1.35	1.36	1.58	1.11	4.88	2.26	1.70	1.01
20525	mas	1876	681	0.52	92	84	199	204	230	93	132	815	0.74	0.65	1.55	1.62	1.94	0.74	1.08	6.80
20535	silicone	1875	915	0.08	120	81	150	309	73	692	284	165	0.97	0.63	1.17	2.45	0.62	5.49	2.33	1.38
20545	failings	1873	1633	0.01	396	321	48	145	137	282	262	277	3.19	2.50	0.37	1.15	1.16	2.24	2.15	2.31
20555	linemen	1870	1229	0.03	288	194	20	44	43	266	989	26	2.32	1.51	0.16	0.35	0.36	2.11	8.12	0.22
20565	hmos	1868	602	1.00	39	44	16	382	9	685	469	223	0.31	0.34	0.12	3.03	0.08	5.43	3.85	1.86
20575	approximation	1866	1371	0.03	227	364	35	29	190	165	50	806	1.83	2.83	0.27	0.23	1.61	1.31	0.41	6.73
20585	encoded	1864	1216	0.02	202	425	185	27	101	256	43	617	1.63	3.30	1.44	0.21	0.85	2.03	0.35	5.15
20595	aristide	1862	370	1.00	33	17	9	964	30	233	416	160	0.27	0.13	0.07	7.64	0.25	1.85	3.42	1.34
20605	flatter	1861	1686	0.04	195	199	405	93	323	405	90	145	1.57	1.55	3.16	0.74	2.73	3.21	0.74	1.21
20615	unrestricted	1860	1440	0.05	215	278	34	71	39	235	497	489	1.73	2.16	0.27	0.56	0.33	1.86	4.08	4.08
20625	baird	1857	728	1.00	113	238	151	286	82	295	406	286	0.91	1.85	1.18	2.27	0.69	2.34	3.33	2.39
20635	walden	1856	751	1.00	150	259	191	91	145	240	432	348	1.21	2.01	1.49	0.72	1.23	1.90	3.55	2.91
20645	jeter	1853	712	0.99	444	132	179	159	25	329	563	18	3.57	1.03	1.40	1.26	0.21	2.61	4.62	0.15
20655	broadcaster	1851	1451	0.05	230	215	38	292	35	283	695	63	1.85	1.67	0.30	2.31	0.30	2.24	5.71	0.53
20665	compile	1850	1509	0.04	398	443	77	80	58	261	235	297	3.20	3.44	0.60	0.63	0.49	2.07	1.93	2.48
20675	rahm	1849	1031	0.99	474	354	12	544	1	119	338	7	3.81	2.75	0.09	4.31	0.01	0.94	2.78	0.06
20685	nic	1848	628	0.94	214	141	242	682	233	101	103	132	1.72	1.10	1.89	5.41	1.97	0.80	0.85	1.10
20695	iphones	1845	1300	0.03	637	557	13	116	25	318	150	27	5.13	4.33	0.10	0.92	0.21	2.52	1.23	0.23
20705	axel	1843	404	0.94	78	164	271	35	918	146	95	134	0.63	1.28	2.12	0.28	7.76	1.16	0.78	1.12
20715	discontinued	1842	1538	0.03	220	305	77	75	52	328	329	454	1.77	2.37	0.60	0.59	0.44	2.60	2.70	3.79
20725	recruiter	1841	1089	0.07	443	380	107	138	81	244	352	90	3.57	2.95	0.84	1.09	0.68	1.94	2.89	0.75
20735	ascension	1838	1211	0.34	382	363	163	38	124	361	217	190	3.07	2.82	1.27	0.30	1.05	2.86	1.78	1.59
20745	lobe	1837	937	0.06	92	395	347	76	274	214	54	385	0.74	3.07	2.71	0.60	2.32	1.70	0.44	3.21
20755	unqualified	1835	1527	0.02	398	320	43	158	69	222	253	371	3.20	2.49	0.34	1.25	0.58	1.76	2.08	3.10
20765	nikolai	1834	521	1.00	43	48	231	58	1000	115	228	101	0.35	0.37	1.80	0.46	8.45	0.91	1.87	0.84
20775	combating	1832	1517	0.13	231	343	16	181	21	282	266	492	1.86	2.67	0.12	1.43	0.18	2.24	2.18	4.11
20785	combed	1830	1677	0.01	69	88	118	128	996	211	164	53	0.56	0.68	0.92	1.01	8.42	1.67	1.35	0.44
20795	nukes	1829	1000	0.09	594	445	196	202	91	210	69	19	4.78	3.46	1.53	1.60	0.77	1.67	0.57	0.16
20805	theorem	1828	678	0.35	270	526	60	39	65	78	35	755	2.17	4.09	0.47	0.31	0.55	0.62	0.29	6.30
20815	larsen	1826	757	0.99	98	123	182	117	155	252	438	461	0.79	0.96	1.42	0.93	1.31	2.00	3.60	3.85
20825	unsalted	1825	1008	0.02	37	47	11	9	27	923	770	1	0.30	0.37	0.09	0.07	0.23	7.32	6.32	0.01
20835	woolf	1824	664	1.00	62	159	68	62	332	164	292	685	0.50	1.24	0.53	0.49	2.81	1.30	2.40	5.72
20845	engagements	1822	1535	0.03	258	291	94	142	121	283	260	373	2.08	2.26	0.73	1.13	1.02	2.24	2.14	3.11
20855	photon	1821	676	0.11	281	331	179	24	86	342	9	569	2.26	2.57	1.40	0.19	0.73	2.71	0.07	4.75
20865	spectacles	1819	1351	0.05	91	147	59	47	738	282	157	298	0.73	1.14	0.46	0.37	6.24	2.24	1.29	2.49
20875	janie	1817	423	0.99	25	33	376	170	941	119	99	53	0.20	0.26	2.94	1.35	7.95	0.94	0.81	0.44
20885	horowitz	1816	787	1.00	176	146	106	346	90	284	318	346	1.42	1.14	0.83	2.74	0.76	2.25	2.61	2.89
20895	pebbles	1815	1313	0.21	78	156	158	52	813	353	122	83	0.63	1.21	1.23	0.41	6.87	2.80	1.00	0.69
20905	schindler	1814	469	1.00	60	86	110	262	722	137	333	103	0.48	0.67	0.86	2.08	6.10	1.09	2.74	0.86
20915	impasse	1812	1514	0.03	165	192	70	266	124	199	412	384	1.33	1.49	0.55	2.11	1.05	1.58	3.38	3.21
20925	git	1811	622	0.31	749	270	196	8	427	108	20	33	6.03	2.10	1.53	0.06	3.61	0.86	0.16	0.28
20935	esquire	1810	1043	0.98	138	162	101	163	124	836	206	80	1.11	1.26	0.79	1.29	1.05	6.63	1.69	0.67
20945	postage	1810	1267	0.06	254	259	105	99	184	378	247	284	2.04	2.01	0.82	0.78	1.56	3.00	2.03	2.37
20955	constructions	1808	1222	0.04	130	221	21	21	87	195	70	1062	1.05	1.72	0.16	0.17	0.74	1.55	0.57	8.87
20965	smoothing	1807	1428	0.10	166	158	33	17	686	391	116	237	1.34	1.23	0.26	0.13	5.80	3.10	0.95	1.98
20975	circulate	1805	1590	0.02	183	249	105	110	153	405	172	421	1.47	1.94	0.82	0.87	1.29	3.21	1.41	3.51
20985	substrate	1804	728	0.02	107	311	20	35	58	172	18	1083	0.86	2.42	0.16	0.28	0.49	1.36	0.15	9.04
20995	thaw	1803	1398	0.16	112	166	216	137	341	470	256	104	0.90	1.29	1.69	1.09	2.88	3.73	2.10	0.87
21005	conner	1801	682	0.99	82	127	453	113	259	205	443	117	0.66	0.99	3.54	0.90	2.19	1.63	3.64	0.98
21015	undertook	1800	1644	0.00	134	246	32	80	114	316	165	713	1.08	1.91	0.25	0.63	0.96	2.51	1.36	5.95
21025	ren	1798	832	0.92	130	209	348	39	287	296	181	307	1.05	1.63	2.72	0.31	2.43	2.35	1.49	2.56
21035	linkages	1796	1085	0.05	82	173	9	41	63	125	42	1261	0.66	1.35	0.07	0.33	0.53	0.99	0.34	10.53
21045	obligatory	1795	1500	0.04	297	300	46	64	251	214	195	425	2.39	2.33	0.36	0.51	2.12	1.70	1.60	3.55
21055	johannesburg	1793	962	0.99	64	128	101	355	70	239	411	425	0.52	1.00	0.79	2.81	0.59	1.90	3.38	3.55
21065	mined	1792	1418	0.02	261	209	94	118	238	379	242	248	2.10	1.63	0.73	0.94	2.01	3.01	1.99	2.07
21075	austen	1790	746	1.00	175	274	144	46	245	270	221	415	1.41	2.13	1.12	0.36	2.07	2.14	1.82	3.46
21085	biz	1788	1457	0.21	445	276	276	163	124	251	243	10	3.58	2.15	2.15	1.29	1.05	1.99	2.00	0.08
21095	slums	1788	1174	0.04	187	211	81	143	180	297	252	437	1.50	1.64	0.63	1.13	1.52	2.36	2.07	3.65
21105	imho	1786	1353	0.84	1173	590	2	2	1	14	2	1	9.44	4.59	0.02	0.02	0.01	0.11	0.02	0.01
21115	complicit	1784	1462	0.02	514	335	85	230	100	166	132	220	4.14	2.60	0.66	1.82	0.85	1.32	1.08	1.84
21125	speedway	1784	792	0.88	198	232	54	89	47	169	969	26	1.59	1.80	0.42	0.71	0.40	1.34	7.96	0.22
21135	finalist	1782	1295	0.12	207	317	96	96	106	195	712	53	1.67	2.46	0.75	0.76	0.90	1.55	5.85	0.44
21145	rafters	1781	1327	0.05	89	109	72	101	573	451	310	76	0.72	0.85	0.56	0.80	4.84	3.58	2.55	0.63
21155	tote	1780	1256	0.09	175	87	104	96	581	518	193	26	1.41	0.68	0.81	0.76	4.91	4.11	1.59	0.22
21165	bombarded	1778	1643	0.02	337	308	69	222	97	334	276	128	2.71	2.39	0.54	1.76	0.82	2.65	2.27	1.07
21175	fringes	1777	1566	0.01	223	167	47	132	353	367	237	251	1.79	1.30	0.37	1.05	2.98	2.91	1.95	2.10
21185	alleys	1776	1502	0.02	141	141	114	131	611	227	280	131	1.13	1.10	0.89	1.04	5.16	1.80	2.30	1.09
21195	rusted	1775	1505	0.06	93	81	124	48	986	231	157	52	0.75	0.63	0.97	0.38	8.33	1.83	1.29	0.43
21205	bali	1773	797	0.99	146	160	208	251	82	266	295	359	1.18	1.24	1.62	1.99	0.69	2.11	2.42	3.00
21215	compliant	1772	1399	0.02	376	318	36	133	138	259	165	345	3.03	2.47	0.28	1.05	1.17	2.05	1.36	2.88
21225	cosmo	1770	922	0.97	96	92	365	97	189	802	83	31	0.77	0.72	2.85	0.77	1.60	6.36	0.68	0.26
21235	writ	1769	1255	0.10	249	401	151	127	164	187	114	373	2.00	3.12	1.18	1.01	1.39	1.48	0.94	3.11
21245	jong	1767	808	0.99	106	118	59	415	20	314	535	200	0.85	0.92	0.46	3.29	0.17	2.49	4.39	1.67
21255	videotapes	1766	1300	0.05	33	69	99	399	114	242	318	492	0.27	0.54	0.77	3.16	0.96	1.92	2.61	4.11
21265	shunned	1764	1592	0.03	273	270	89	151	212	258	323	183	2.20	2.10	0.69	1.20	1.79	2.05	2.65	1.53
21275	puffed	1762	1529	0.03	98	103	74	39	977	254	177	40	0.79	0.80	0.58	0.31	8.26	2.01	1.45	0.33
21285	adrienne	1760	737	0.99	159	96	122	193	544	259	256	126	1.28	0.75	0.95	1.53	4.60	2.05	2.10	1.05
21295	refineries	1759	1030	0.03	280	328	35	273	67	210	420	146	2.25	2.55	0.27	2.16	0.57	1.67	3.45	1.22
21305	waived	1758	1326	0.05	219	294	107	162	48	124	604	195	1.76	2.29	0.84	1.28	0.41	0.98	4.96	1.63
21315	defies	1756	1645	0.01	215	249	101	223	81	322	296	269	1.73	1.94	0.79	1.77	0.68	2.55	2.43	2.25
21325	ingram	1755	749	1.00	151	127	81	107	74	408	534	273	1.22	0.99	0.63	0.85	0.63	3.24	4.39	2.28
21335	pilar	1754	175	0.68	24	38	47	24	320	68	46	78	0.19	0.30	0.37	0.19	2.70	0.54	0.38	0.65
21345	drenched	1752	1609	0.05	109	155	113	91	793	262	166	55	0.88	1.21	0.88	0.72	6.70	2.08	1.36	0.46
21355	fallujah	1751	666	1.00	53	113	78	740	33	146	544	43	0.43	0.88	0.61	5.87	0.28	1.16	4.47	0.36
21365	ordinances	1750	1112	0.04	228	548	27	60	53	140	356	338	1.83	4.26	0.21	0.48	0.45	1.11	2.92	2.82
21375	terrence	1749	948	0.96	122	131	377	145	264	229	448	32	0.98	1.02	2.94	1.15	2.23	1.82	3.68	0.27
21385	tilting	1748	1557	0.09	141	144	37	106	695	333	152	134	1.13	1.12	0.29	0.84	5.87	2.64	1.25	1.12
21395	doo	1746	629	0.40	113	116	963	215	154	65	86	27	0.91	0.90	7.52	1.70	1.30	0.52	0.71	0.23
21405	eighteenth-century	1745	886	0.17	21	106	3	0	139	362	8	1106	0.17	0.82	0.02	0.00	1.17	2.87	0.07	9.23
21415	excitedly	1744	1554	0.03	135	165	13	19	860	285	187	80	1.09	1.28	0.10	0.15	7.27	2.26	1.54	0.67
21425	basing	1742	1572	0.09	435	339	102	196	29	159	165	313	3.50	2.64	0.80	1.55	0.25	1.26	1.36	2.61
21435	halting	1741	1642	0.06	142	188	21	133	371	310	360	216	1.14	1.46	0.16	1.05	3.14	2.46	2.96	1.80
21445	moans	1739	1336	0.23	54	100	433	18	762	153	106	28	0.43	0.78	3.38	0.14	6.44	1.21	0.87	0.23
21455	shreds	1738	1596	0.03	181	173	184	88	603	256	188	65	1.46	1.35	1.44	0.70	5.10	2.03	1.54	0.54
21465	upholding	1737	1425	0.04	246	289	31	164	42	164	272	529	1.98	2.25	0.24	1.30	0.35	1.30	2.23	4.42
21475	tampering	1736	1327	0.05	224	209	233	294	115	187	356	74	1.80	1.63	1.82	2.33	0.97	1.48	2.92	0.62
21485	rustling	1735	1461	0.11	69	90	246	33	992	155	73	58	0.56	0.70	1.92	0.26	8.38	1.23	0.60	0.48
21495	sharpe	1733	601	0.99	55	77	155	170	265	236	525	243	0.44	0.60	1.21	1.35	2.24	1.87	4.31	2.03
21505	hirsch	1731	755	0.99	136	126	80	136	89	363	319	473	1.09	0.98	0.62	1.08	0.75	2.88	2.62	3.95
21515	three-point	1730	1152	0.04	217	163	69	50	66	260	810	95	1.75	1.27	0.54	0.40	0.56	2.06	6.65	0.79
21525	melodic	1727	1069	0.03	133	222	27	73	144	210	204	714	1.07	1.73	0.21	0.58	1.22	1.67	1.68	5.96
